id,ja,ko,en,source_commit
809,ポルターガイスト,폴터가이스트,Poltergeist,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
810,ふしょくガス,부식가스,Corrosive Gas,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
811,コーチング,코칭,Coaching,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
812,クイックターン,퀵턴,Flip Turn,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
813,トリプルアクセル,트리플악셀,Triple Axel,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
814,ダブルウイング,더블윙,Dual Wingbeat,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
815,ねっさのだいち,열사의대지,Scorching Sands,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
816,ジャングルヒール,정글힐,Jungle Healing,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
817,あんこくきょうだ,암흑강타,Wicked Blow,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
818,すいりゅうれんだ,수류연타,Surging Strikes,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
819,サンダープリズン,썬더프리즌,Thunder Cage,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
820,ドラゴンエナジー,드래곤에너지,Dragon Energy,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
821,いてつくしせん,얼어붙는시선,Freezing Glare,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
822,もえあがるいかり,타오르는분노,Fiery Wrath,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
823,らいめいげり,천둥차기,Thunderous Kick,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
824,ブリザードランス,블리자드랜스,Glacial Lance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
825,アストラルビット,아스트랄비트,Astral Barrage,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
826,ぶきみなじゅもん,섬뜩한주문,Eerie Spell,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
827,フェイタルクロー,페이탈클로,Dire Claw,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
828,バリアーラッシュ,배리어러시,Psyshield Bash,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
829,パワーシフト,파워시프트,Power Shift,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
830,がんせきアックス,암석액스,Stone Axe,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
831,はるのあらし,봄의폭풍,Springtide Storm,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
832,しんぴのちから,신비의힘,Mystical Power,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
833,だいふんげき,대격분,Raging Fury,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
834,ウェーブタックル,웨이브태클,Wave Crash,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
835,クロロブラスト,클로로블라스트,Chloroblast,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
836,ひょうざんおろし,빙산바람,Mountain Gale,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
837,しょうりのまい,승리의춤,Victory Dance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
838,ぶちかまし,들이받기,Headlong Rush,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
839,どくばりセンボン,독침천발,Barb Barrage,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
840,オーラウイング,오라윙,Esper Wing,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
841,うらみつらみ,천추지한,Bitter Malice,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
842,たてこもる,농성,Shelter,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
843,３ぼんのや,3연화살,Triple Arrows,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
844,ひゃっきやこう,백귀야행,Infernal Parade,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
845,ひけん・ちえなみ,비검천중파,Ceaseless Edge,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
846,こがらしあらし,찬바람폭풍,Bleakwind Storm,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
847,かみなりあらし,번개폭풍,Wildbolt Storm,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
848,ねっさのあらし,열사의폭풍,Sandsear Storm,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
849,みかづきのいのり,초승달의기도,Lunar Blessing,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
850,ブレイブチャージ,브레이브차지,Take Heart,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
851,テラバースト,테라버스트,Tera Blast,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
852,スレッドトラップ,스레드트랩,Silk Trap,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
853,かかとおとし,발꿈치찍기,Axe Kick,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
854,おはかまいり,성묘,Last Respects,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
855,ルミナコリジョン,루미나콜리전,Lumina Crash,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
856,いっちょうあがり,한판내기,Order Up,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
857,ジェットパンチ,제트펀치,Jet Punch,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
858,ハバネロエキス,하바네로엑기스,Spicy Extract,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
859,ホイールスピン,휠스핀,Spin Out,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
860,ネズミざん,찍찍베기,Population Bomb,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
861,アイススピナー,아이스스피너,Ice Spinner,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
862,きょけんとつげき,대검돌격,Glaive Rush,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
863,さいきのいのり,회생의기도,Revival Blessing,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
864,しおづけ,소금절이,Salt Cure,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
865,トリプルダイブ,트리플다이브,Triple Dive,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
866,キラースピン,킬러스핀,Mortal Spin,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
867,うつしえ,베껴그리기,Doodle,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
868,みをけずる,제살깎기,Fillet Away,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
869,ドゲザン,도각참,Kowtow Cleave,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
870,トリックフラワー,트릭플라워,Flower Trick,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
871,フレアソング,플레어송,Torch Song,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
872,アクアステップ,아쿠아스텝,Aqua Step,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
873,レイジングブル,레이징불,Raging Bull,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
874,ゴールドラッシュ,골드러시,Make It Rain,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
875,サイコブレイド,사이코블레이드,Psyblade,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
876,ハイドロスチーム,하이드로스팀,Hydro Steam,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
877,カタストロフィ,카타스트로피,Ruination,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
878,アクセルブレイク,액셀브레이크,Collision Course,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
879,イナズマドライブ,라이트닝드라이브,Electro Drift,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
880,しっぽきり,꼬리자르기,Shed Tail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
881,さむいギャグ,썰렁개그,Chilly Reception,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
882,おかたづけ,정리정돈,Tidy Up,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
883,ゆきげしき,설경,Snowscape,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
884,とびつく,달려들기,Pounce,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
885,くさわけ,개척하기,Trailblaze,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
886,ひやみず,찬물끼얹기,Chilling Water,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
887,ハイパードリル,하이퍼드릴,Hyper Drill,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
888,ツインビーム,트윈빔,Twin Beam,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
889,ふんどのこぶし,분노의주먹,Rage Fist,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
890,アーマーキャノン,아머캐논,Armor Cannon,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
891,むねんのつるぎ,원념의칼,Bitter Blade,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
892,でんこうそうげき,전광쌍격,Double Shock,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
893,デカハンマー,거대해머,Gigaton Hammer,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
894,ほうふく,앙갚음,Comeuppance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
895,アクアカッター,아쿠아커터,Aqua Cutter,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
896,バーンアクセル,번액셀,Blazing Torque,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
897,ダークアクセル,다크액셀,Wicked Torque,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
898,ポイズンアクセル,포이즌액셀,Noxious Torque,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
899,ファイトアクセル,파이트액셀,Combat Torque,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
900,マジカルアクセル,매지컬액셀,Magical Torque,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
901,ブラッドムーン,블러드문,Blood Moon,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
902,シャカシャカほう,휘적휘적포,Matcha Gotcha,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
903,みずあめボム,시럽봄,Syrup Bomb,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
904,ツタこんぼう,덩굴방망이,Ivy Cudgel,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
905,エレクトロビーム,일렉트로빔,Electro Shot,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
906,テラクラスター,테라클러스터,Tera Starstorm,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
907,きまぐレーザー,변덕레이저,Fickle Beam,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
908,かえんのまもり,화염의수호,Burning Bulwark,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
909,じんらい,질풍신뢰,Thunderclap,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
910,パワフルエッジ,파워풀에지,Mighty Cleave,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
911,タキオンカッター,타키온커터,Tachyon Cutter,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
912,ハードプレス,하드프레스,Hard Press,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
913,ドラゴンエール,드래곤옐,Dragon Cheer,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
914,みわくのボイス,매혹의보이스,Alluring Voice,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
915,やけっぱち,열불내기,Temper Flare,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
916,サンダーダイブ,썬더다이브,Supercell Slam,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
917,サイコノイズ,사이코노이즈,Psychic Noise,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
918,はやてがえし,기선제압,Upper Hand,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
919,じゃどくのくさり,악독사슬,Malignant Chain,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
920,むにきすひかり,니힐레이저,Nihil Light,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
