species_num,species,species_ja,species_ko,full_name,form_name,form_index,form_index_basis,introduced_gen,state_kind,battle_only,cosmetic,type1,type2,hp,atk,def,spe,spa,spd,abilities,required_item,required_move,required_ability,required_tera_type,changes_from,battle_only_from,nonstandard,source,notes,form_argument,form_argument_basis,verification_status
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Cream-Flower-Sweet,Ruby-Cream + Flower Sweet,1,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,5,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Cream-Love-Sweet,Ruby-Cream + Love Sweet,1,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,2,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Cream-Ribbon-Sweet,Ruby-Cream + Ribbon Sweet,1,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,6,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Cream-Star-Sweet,Ruby-Cream + Star Sweet,1,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,3,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Cream-Strawberry-Sweet,Ruby-Cream + Strawberry Sweet,1,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,0,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream,Matcha-Cream,2,showdown_formeOrder,8,cosmetic_identity,no,yes,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Berry-Sweet,Matcha-Cream + Berry Sweet,2,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,1,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Clover-Sweet,Matcha-Cream + Clover Sweet,2,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,4,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Flower-Sweet,Matcha-Cream + Flower Sweet,2,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,5,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Love-Sweet,Matcha-Cream + Love Sweet,2,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,2,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Ribbon-Sweet,Matcha-Cream + Ribbon Sweet,2,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,6,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Star-Sweet,Matcha-Cream + Star Sweet,2,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,3,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Strawberry-Sweet,Matcha-Cream + Strawberry Sweet,2,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,0,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream,Mint-Cream,3,showdown_formeOrder,8,cosmetic_identity,no,yes,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Berry-Sweet,Mint-Cream + Berry Sweet,3,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,1,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Clover-Sweet,Mint-Cream + Clover Sweet,3,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,4,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Flower-Sweet,Mint-Cream + Flower Sweet,3,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,5,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Love-Sweet,Mint-Cream + Love Sweet,3,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,2,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Ribbon-Sweet,Mint-Cream + Ribbon Sweet,3,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,6,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Star-Sweet,Mint-Cream + Star Sweet,3,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,3,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Strawberry-Sweet,Mint-Cream + Strawberry Sweet,3,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,0,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream,Lemon-Cream,4,showdown_formeOrder,8,cosmetic_identity,no,yes,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Berry-Sweet,Lemon-Cream + Berry Sweet,4,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,1,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Clover-Sweet,Lemon-Cream + Clover Sweet,4,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,4,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Flower-Sweet,Lemon-Cream + Flower Sweet,4,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,5,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Love-Sweet,Lemon-Cream + Love Sweet,4,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,2,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Ribbon-Sweet,Lemon-Cream + Ribbon Sweet,4,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,6,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Star-Sweet,Lemon-Cream + Star Sweet,4,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,3,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Strawberry-Sweet,Lemon-Cream + Strawberry Sweet,4,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,0,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream,Salted-Cream,5,showdown_formeOrder,8,cosmetic_identity,no,yes,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Berry-Sweet,Salted-Cream + Berry Sweet,5,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,1,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Clover-Sweet,Salted-Cream + Clover Sweet,5,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,4,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Flower-Sweet,Salted-Cream + Flower Sweet,5,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,5,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Love-Sweet,Salted-Cream + Love Sweet,5,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,2,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Ribbon-Sweet,Salted-Cream + Ribbon Sweet,5,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,6,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Star-Sweet,Salted-Cream + Star Sweet,5,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,3,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Strawberry-Sweet,Salted-Cream + Strawberry Sweet,5,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,0,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl,Ruby-Swirl,6,showdown_formeOrder,8,cosmetic_identity,no,yes,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Berry-Sweet,Ruby-Swirl + Berry Sweet,6,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,1,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Clover-Sweet,Ruby-Swirl + Clover Sweet,6,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,4,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Flower-Sweet,Ruby-Swirl + Flower Sweet,6,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,5,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Love-Sweet,Ruby-Swirl + Love Sweet,6,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,2,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Ribbon-Sweet,Ruby-Swirl + Ribbon Sweet,6,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,6,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Star-Sweet,Ruby-Swirl + Star Sweet,6,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,3,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Strawberry-Sweet,Ruby-Swirl + Strawberry Sweet,6,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,0,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl,Caramel-Swirl,7,showdown_formeOrder,8,cosmetic_identity,no,yes,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Berry-Sweet,Caramel-Swirl + Berry Sweet,7,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,1,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Clover-Sweet,Caramel-Swirl + Clover Sweet,7,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,4,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Flower-Sweet,Caramel-Swirl + Flower Sweet,7,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,5,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Love-Sweet,Caramel-Swirl + Love Sweet,7,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,2,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Ribbon-Sweet,Caramel-Swirl + Ribbon Sweet,7,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,6,PKHeX_AlcremieDecoration,reference_verified
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Star-Sweet,Caramel-Swirl + Star Sweet,7,PKHeX_FormConverter_exact,8,multi_parameter_identity,no,no,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.,3,PKHeX_AlcremieDecoration,reference_verified
