path,root,size,blob_sha,category,action,role,source_commit
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_466s.png,PKHeX.Drawing.PokeSprite,958,b4b49a665fdb3cdb67d5821a01a48677bc3a1ba7,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_467s.png,PKHeX.Drawing.PokeSprite,1016,f1058c7cd5dc3b6dae640b578a47e5b1d26df05f,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_468s.png,PKHeX.Drawing.PokeSprite,603,f9f6549d2e6172c39747d0eb6d200301658e61b3,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_469s.png,PKHeX.Drawing.PokeSprite,386,3296a191d9f91fbb1ca203df1d44e52e8c15b5c1,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_46s.png,PKHeX.Drawing.PokeSprite,359,66be11ba305f88f9bc986fbea5678b3a00fe84c5,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_470s.png,PKHeX.Drawing.PokeSprite,977,be8dd2d89a905d73fa01b7fb45bcbe62d5d23d31,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_471s.png,PKHeX.Drawing.PokeSprite,920,188448d357fba3c7355447a720bab7b2227aefa4,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_472s.png,PKHeX.Drawing.PokeSprite,424,41fc286071d15a8fe2b7793a3f145701efc3f9af,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_473s.png,PKHeX.Drawing.PokeSprite,824,e81074cfe0a1aefd4572118ecc36a319c00ae802,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_474s.png,PKHeX.Drawing.PokeSprite,616,4720f90226d8af4c32ba43ae03bf8c2d8f934224,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_475-1s.png,PKHeX.Drawing.PokeSprite,436,7a877478dc4aa4e30841b834e7bd086088c8b97f,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_475s.png,PKHeX.Drawing.PokeSprite,644,28b989c19d751917a6f3fdb4832e9f230e49d7f1,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_476s.png,PKHeX.Drawing.PokeSprite,389,5a6faa3723c712455ead8c5ce72e2cbbf9b82494,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_477s.png,PKHeX.Drawing.PokeSprite,940,cdb8b031792a00180957dd71fd3896f2db9b6b9c,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_478s.png,PKHeX.Drawing.PokeSprite,801,ba8963987e7fb35c34dd365727ef561fbf9d7d42,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_479-1s.png,PKHeX.Drawing.PokeSprite,804,c3854259684f29c7155883903ec707b81f74aed9,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_479-2s.png,PKHeX.Drawing.PokeSprite,796,8226d4b4052c772876736a8e9aee7b347904bb0e,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_479-3s.png,PKHeX.Drawing.PokeSprite,810,b71603b5dde0e92b25f65aa688b8d3b9b1c2dd47,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_479-4s.png,PKHeX.Drawing.PokeSprite,637,1706da85009de5fa32794d8e577bfac48a823729,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_479-5s.png,PKHeX.Drawing.PokeSprite,756,06390b4a929b4a53d63c206f3abb163b4168c102,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_479s.png,PKHeX.Drawing.PokeSprite,338,f0854eb9519a188227e253955124049153f9aedb,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_47s.png,PKHeX.Drawing.PokeSprite,366,f33b44c63192e5be0d490ce6f38531d493538164,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_480s.png,PKHeX.Drawing.PokeSprite,942,b9d896edcbbc3eef0d823b1337c58704d33e2d1c,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_481s.png,PKHeX.Drawing.PokeSprite,914,d543b27bafc0ea7220b353460266bf2dccd3a389,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_482s.png,PKHeX.Drawing.PokeSprite,879,55bf06a8037e89560586b3f180fddb2f76cfc953,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_483-1s.png,PKHeX.Drawing.PokeSprite,707,897dda412ba59b7d72e3ae0e859b7692f998c878,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_483s.png,PKHeX.Drawing.PokeSprite,1266,48f3320ae5a648d51a68b0702c9150f40f1939c0,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_484-1s.png,PKHeX.Drawing.PokeSprite,703,75f72b069f02dceb7721b78b99e112e3194827b5,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_484s.png,PKHeX.Drawing.PokeSprite,1408,cb8c11007906a8dd09fbe3f19a6da88d8b1605ac,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_485s.png,PKHeX.Drawing.PokeSprite,1211,d950b04d0f70eff1445c15b1bad2cec09679a4a6,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_486s.png,PKHeX.Drawing.PokeSprite,1277,e5c0ffb0619d7a15bf2b405e1971764fd3b847e9,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_487-1s.png,PKHeX.Drawing.PokeSprite,1180,e50a71aa33f3bbc4f21ad1b51706c945be9561a0,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_487s.png,PKHeX.Drawing.PokeSprite,1329,4c91a2e18957d368dc382ef8d123b2a97101c163,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_488s.png,PKHeX.Drawing.PokeSprite,830,25467619f84d36885a7f78719a4c811c7dd973ed,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_489s.png,PKHeX.Drawing.PokeSprite,288,5d290b62b84a4267244c2940d6756b9223dc0b35,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_48s.png,PKHeX.Drawing.PokeSprite,353,790cd98451db2f1e1240fe3c305edae677762adb,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_490s.png,PKHeX.Drawing.PokeSprite,302,403a49e87b0e9e583d6f2b8335a11b28a247f42f,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_491s.png,PKHeX.Drawing.PokeSprite,422,6462d01d3f3b11f45f837d488f751a3459e9d1f6,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_492-1s.png,PKHeX.Drawing.PokeSprite,351,0bb1afe5c3d0e638ff94cefcc2c9f3eb0b84a060,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_492s.png,PKHeX.Drawing.PokeSprite,313,ae4a23bdc0d31d06641cd2d00f730af73c107adc,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-10s.png,PKHeX.Drawing.PokeSprite,461,0eca98f60f9173ad4a3302eee912f206c57cec87,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-11s.png,PKHeX.Drawing.PokeSprite,463,455db622c5b363d2f002c66d087abe5324e52d72,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-12s.png,PKHeX.Drawing.PokeSprite,462,bb213848499509ea377f54b4188dad4a24af8cf0,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-13s.png,PKHeX.Drawing.PokeSprite,457,7485b4647f838f600b4f461998f8c0e4a17763dc,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-14s.png,PKHeX.Drawing.PokeSprite,464,6c3b046a7436774f0a4aa58a5653d8b353008ea7,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-15s.png,PKHeX.Drawing.PokeSprite,466,1f410269f4fad65a1933c7ec6ec6a181da030ec7,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-16s.png,PKHeX.Drawing.PokeSprite,456,779597e8ff52691d204b48c718f90a84dd5fe2e3,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-17s.png,PKHeX.Drawing.PokeSprite,459,d92ca468d7f73e7aa33ff38748b6d92465040760,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-18s.png,PKHeX.Drawing.PokeSprite,453,3da1c205cb3f27a86237628ca82787f937a65668,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-1s.png,PKHeX.Drawing.PokeSprite,457,03592b08d8a75c8a510524cfcc32e271a8174534,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-2s.png,PKHeX.Drawing.PokeSprite,454,55f515a5a82bb606a450efaf5b2477677b57a4af,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-3s.png,PKHeX.Drawing.PokeSprite,457,d5d8eb408d516109fcc8a6c9c064cc0a4906924e,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-4s.png,PKHeX.Drawing.PokeSprite,463,7b585b5eccf8c59a69ea4aee1e319a109e5b9556,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-5s.png,PKHeX.Drawing.PokeSprite,454,00dfd9cb64874bd6b5e45c19868a454b4eba3ff9,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-6s.png,PKHeX.Drawing.PokeSprite,459,27076c3030fde45231f7355a5c90dafcfb5dce1f,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-7s.png,PKHeX.Drawing.PokeSprite,464,c7384c6f2dc2b11654f914cf751a862c4e94ba67,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-8s.png,PKHeX.Drawing.PokeSprite,457,83c08cb097d490dd17b96a8d865831faefe2eb28,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493-9s.png,PKHeX.Drawing.PokeSprite,461,70758b8e86c73f7b64d7b959099c5b44dc950d1d,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_493s.png,PKHeX.Drawing.PokeSprite,453,3da1c205cb3f27a86237628ca82787f937a65668,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_494s.png,PKHeX.Drawing.PokeSprite,648,713756d2a256a524a32ec526b11b0faaa55b64cd,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_495s.png,PKHeX.Drawing.PokeSprite,319,4ad4b3f6773340447454d773932e5c2c8a87f048,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_496s.png,PKHeX.Drawing.PokeSprite,348,8493f6fef171d5f5accc4e946de3ac6c04e63d0f,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_497s.png,PKHeX.Drawing.PokeSprite,412,6e4186fa9d5622d9ff065bdc38cc4c57f5215a5d,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_498s.png,PKHeX.Drawing.PokeSprite,294,8f0fba876ad942ecbffb86d0d7471ce2495be33e,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_499s.png,PKHeX.Drawing.PokeSprite,377,918bfe34a770e17065a1576a4c9ae33239a0622c,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_49s.png,PKHeX.Drawing.PokeSprite,573,2127f7fa76e4818b934d32fd0d85298208183143,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_4s.png,PKHeX.Drawing.PokeSprite,315,0a7abf707bc81eb857a1449f553ad17679464194,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_50-1s.png,PKHeX.Drawing.PokeSprite,287,e38bc14d80bd50ee9866637d839b5ca5a4c1a345,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_500s.png,PKHeX.Drawing.PokeSprite,475,47737a6e20a94791128f6d13c8e5d2d158731043,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_501s.png,PKHeX.Drawing.PokeSprite,296,0c26cb6442f94abb356248b64f70a5665d7df5ef,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_502s.png,PKHeX.Drawing.PokeSprite,370,66890d7699d3bd4dbd6716a7658b0b8306abbe61,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_503-1s.png,PKHeX.Drawing.PokeSprite,675,3ff092c09ab59e23eba67ba6f8227bbb0951736a,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_503s.png,PKHeX.Drawing.PokeSprite,482,200ba3b98a5c82c6575a0df4511a22b453c3551b,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_504s.png,PKHeX.Drawing.PokeSprite,343,172d3f0873197f277ee8d20c7fd8e41d6d6f0bc4,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_505s.png,PKHeX.Drawing.PokeSprite,367,a6bf6d13938d6ebe03a57902035165a78d9e53f5,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_506s.png,PKHeX.Drawing.PokeSprite,333,7c4e77e2f153923f444bcd693f4ce3b56afa5d00,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_507s.png,PKHeX.Drawing.PokeSprite,361,0f0d46d8c2da4f1b07598c6f076f49208c2de5f6,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_508s.png,PKHeX.Drawing.PokeSprite,795,e138225155d40cc6ce37a864f45b9c4bb1246376,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_509s.png,PKHeX.Drawing.PokeSprite,324,6c2d135e61230f1833fac5a5986b6d84359397ec,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_50s.png,PKHeX.Drawing.PokeSprite,256,31de0eef669642247cb49c7e19c848c3b519523a,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_51-1s.png,PKHeX.Drawing.PokeSprite,388,b9fec6d0d258b46efe84b072795d975591828975,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_510s.png,PKHeX.Drawing.PokeSprite,843,171e1f2a8bd6072a98137f8621678b8d0da0e33d,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_511s.png,PKHeX.Drawing.PokeSprite,346,f61e2a94757bcb032c1bcd45f9d1b9adaac7ee8a,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_512s.png,PKHeX.Drawing.PokeSprite,392,08a7abab890639d89aaf77906ea4aa1f6cd00bee,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_513s.png,PKHeX.Drawing.PokeSprite,351,085fec9323a773bce09c7c78790f051a3f2f4bbe,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_514s.png,PKHeX.Drawing.PokeSprite,419,d86dc8500ac4d10846d3704aa0f272cbd636d283,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_515s.png,PKHeX.Drawing.PokeSprite,360,44ec18613ecfe2cb126ec39c9b0ab3ecb27576f2,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_516s.png,PKHeX.Drawing.PokeSprite,406,8d9c1511ae0147053011e9523f1a5de84ce4b80c,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_517s.png,PKHeX.Drawing.PokeSprite,259,c47c947896d1e7352763e370a326eea9c91b3248,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_518s.png,PKHeX.Drawing.PokeSprite,652,fdce900338cd36681e3e1ca39ac4b54a626dc095,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_519s.png,PKHeX.Drawing.PokeSprite,286,cf4f6df1198da46a090986ebf9407ca739e6dbc2,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_51s.png,PKHeX.Drawing.PokeSprite,884,7593da0e259c09da7ab4e6d4b64f91d6a61d3101,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_52-1s.png,PKHeX.Drawing.PokeSprite,337,3cb036da2fa4033ed60e782079a97b36f941a6fe,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_52-2s.png,PKHeX.Drawing.PokeSprite,564,8ed4660988cf3e959173e7a8295308e332cba0c3,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_52-gmaxs.png,PKHeX.Drawing.PokeSprite,766,c288ea4115cd57f42e05d22794c295d7c5e3b008,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_520s.png,PKHeX.Drawing.PokeSprite,333,d3aa7aaddce41fe76183cbea525667011f6c98a6,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Big Shiny Sprites/b_521fs.png,PKHeX.Drawing.PokeSprite,691,2b308a4ed8f203f7dda5c69e0fd8dea752c7b667,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
