"emerald_id","emerald_hex","emerald_symbol","display_name","price","hold_effect","hold_effect_param","importance","registrability","pocket","use_type","field_use_func","battle_usage","battle_use_func","secondary_id","description_symbol","source_commit"
"288","0x120","ITEM_DEVON_SCOPE","DEVON SCOPE","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDevonScopeDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"289","0x121","ITEM_TM01","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"290","0x122","ITEM_TM02","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"291","0x123","ITEM_TM03","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"292","0x124","ITEM_TM04","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"293","0x125","ITEM_TM05","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"294","0x126","ITEM_TM06","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"295","0x127","ITEM_TM07","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"296","0x128","ITEM_TM08","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"297","0x129","ITEM_TM09","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"298","0x12A","ITEM_TM10","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"299","0x12B","ITEM_TM11","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"300","0x12C","ITEM_TM12","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"301","0x12D","ITEM_TM13","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"302","0x12E","ITEM_TM14","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"303","0x12F","ITEM_TM15","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"304","0x130","ITEM_TM16","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"305","0x131","ITEM_TM17","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"306","0x132","ITEM_TM18","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"307","0x133","ITEM_TM19","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"308","0x134","ITEM_TM20","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"309","0x135","ITEM_TM21","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"310","0x136","ITEM_TM22","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"311","0x137","ITEM_TM23","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"312","0x138","ITEM_TM24","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"313","0x139","ITEM_TM25","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"314","0x13A","ITEM_TM26","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"315","0x13B","ITEM_TM27","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"316","0x13C","ITEM_TM28","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"317","0x13D","ITEM_TM29","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"318","0x13E","ITEM_TM30","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"319","0x13F","ITEM_TM31","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"320","0x140","ITEM_TM32","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"321","0x141","ITEM_TM33","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"322","0x142","ITEM_TM34","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"323","0x143","ITEM_TM35","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"324","0x144","ITEM_TM36","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"325","0x145","ITEM_TM37","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"326","0x146","ITEM_TM38","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"327","0x147","ITEM_TM39","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"328","0x148","ITEM_TM40","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"329","0x149","ITEM_TM41","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"330","0x14A","ITEM_TM42","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"331","0x14B","ITEM_TM43","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"332","0x14C","ITEM_TM44","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"333","0x14D","ITEM_TM45","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"334","0x14E","ITEM_TM46","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"335","0x14F","ITEM_TM47","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"336","0x150","ITEM_TM48","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"337","0x151","ITEM_TM49","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"338","0x152","ITEM_TM50","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"339","0x153","ITEM_HM01","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"340","0x154","ITEM_HM02","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"341","0x155","ITEM_HM03","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"342","0x156","ITEM_HM04","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"343","0x157","ITEM_HM05","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"344","0x158","ITEM_HM06","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"345","0x159","ITEM_HM07","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"346","0x15A","ITEM_HM08","","0","0","0","0","FALSE","0","0","NULL","0","NULL","0","","5eff78649e7170a877b961ef0b3da13b81a16038"
"347","0x15B","ITEM_15B","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"348","0x15C","ITEM_15C","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"349","0x15D","ITEM_OAKS_PARCEL","OAK'S PARCEL","0","0","0","2","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sOaksParcelDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"350","0x15E","ITEM_POKE_FLUTE","POKé FLUTE","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sPokeFluteDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"351","0x15F","ITEM_SECRET_KEY","SECRET KEY","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sSecretKeyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"352","0x160","ITEM_BIKE_VOUCHER","BIKE VOUCHER","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sBikeVoucherDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"353","0x161","ITEM_GOLD_TEETH","GOLD TEETH","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sGoldTeethDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"354","0x162","ITEM_OLD_AMBER","OLD AMBER","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sOldAmberDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"355","0x163","ITEM_CARD_KEY","CARD KEY","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sCardKeyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"356","0x164","ITEM_LIFT_KEY","LIFT KEY","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sLiftKeyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"357","0x165","ITEM_HELIX_FOSSIL","HELIX FOSSIL","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sHelixFossilDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"358","0x166","ITEM_DOME_FOSSIL","DOME FOSSIL","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDomeFossilDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"359","0x167","ITEM_SILPH_SCOPE","SILPH SCOPE","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sSilphScopeDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"360","0x168","ITEM_BICYCLE","BICYCLE","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_FIELD","ItemUseOutOfBattle_CannotUse","0","NULL","0","sBicycleDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"361","0x169","ITEM_TOWN_MAP","TOWN MAP","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sTownMapDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"362","0x16A","ITEM_VS_SEEKER","VS SEEKER","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_FIELD","ItemUseOutOfBattle_CannotUse","0","NULL","0","sVSSeekerDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"363","0x16B","ITEM_FAME_CHECKER","FAME CHECKER","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sFameCheckerDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"364","0x16C","ITEM_TM_CASE","TM CASE","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sTMCaseDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"365","0x16D","ITEM_BERRY_POUCH","BERRY POUCH","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sBerryPouchDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"366","0x16E","ITEM_TEACHY_TV","TEACHY TV","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_FIELD","ItemUseOutOfBattle_CannotUse","0","NULL","0","sTeachyTVDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"367","0x16F","ITEM_TRI_PASS","TRI-PASS","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sTriPassDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"368","0x170","ITEM_RAINBOW_PASS","RAINBOW PASS","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sRainbowPassDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"369","0x171","ITEM_TEA","TEA","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sTeaDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"370","0x172","ITEM_MYSTIC_TICKET","MYSTICTICKET","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sMysticTicketDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"371","0x173","ITEM_AURORA_TICKET","AURORATICKET","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sAuroraTicketDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"372","0x174","ITEM_POWDER_JAR","POWDER JAR","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_PowderJar","0","NULL","0","sPowderJarDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"373","0x175","ITEM_RUBY","RUBY","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sRubyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"374","0x176","ITEM_SAPPHIRE","SAPPHIRE","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sSapphireDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"375","0x177","ITEM_MAGMA_EMBLEM","MAGMA EMBLEM","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sMagmaEmblemDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"376","0x178","ITEM_OLD_SEA_MAP","OLD SEA MAP","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sOldSeaMapDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
