species_num,species,full_name,form_name,introduced_gen,state_kind,persistence,required_item,required_move,required_ability,required_tera_type,changes_from,battle_only_from,trigger_evidence,reset_evidence,notes
773,Silvally,Silvally-Fire,Fire,7,held_item_derived,persistent/derived,Fire Memory,,,,Silvally,,item=Fire Memory; changesFrom=Silvally,see generation research / battle-state rules,
773,Silvally,Silvally-Water,Water,7,held_item_derived,persistent/derived,Water Memory,,,,Silvally,,item=Water Memory; changesFrom=Silvally,see generation research / battle-state rules,
773,Silvally,Silvally-Grass,Grass,7,held_item_derived,persistent/derived,Grass Memory,,,,Silvally,,item=Grass Memory; changesFrom=Silvally,see generation research / battle-state rules,
773,Silvally,Silvally-Electric,Electric,7,held_item_derived,persistent/derived,Electric Memory,,,,Silvally,,item=Electric Memory; changesFrom=Silvally,see generation research / battle-state rules,
773,Silvally,Silvally-Psychic,Psychic,7,held_item_derived,persistent/derived,Psychic Memory,,,,Silvally,,item=Psychic Memory; changesFrom=Silvally,see generation research / battle-state rules,
773,Silvally,Silvally-Ice,Ice,7,held_item_derived,persistent/derived,Ice Memory,,,,Silvally,,item=Ice Memory; changesFrom=Silvally,see generation research / battle-state rules,
773,Silvally,Silvally-Dragon,Dragon,7,held_item_derived,persistent/derived,Dragon Memory,,,,Silvally,,item=Dragon Memory; changesFrom=Silvally,see generation research / battle-state rules,
773,Silvally,Silvally-Dark,Dark,7,held_item_derived,persistent/derived,Dark Memory,,,,Silvally,,item=Dark Memory; changesFrom=Silvally,see generation research / battle-state rules,
773,Silvally,Silvally-Fairy,Fairy,7,held_item_derived,persistent/derived,Fairy Memory,,,,Silvally,,item=Fairy Memory; changesFrom=Silvally,see generation research / battle-state rules,
774,Minior,Minior-Meteor,Meteor,7,battle_only_form,battle/temporary,,,Shields Down,,,Minior,ability=Shields Down,see generation research / battle-state rules,
774,Minior,Minior,Red,7,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
774,Minior,Minior-Orange,Orange,7,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
774,Minior,Minior-Yellow,Yellow,7,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
774,Minior,Minior-Green,Green,7,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
774,Minior,Minior-Blue,Blue,7,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
774,Minior,Minior-Indigo,Indigo,7,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
774,Minior,Minior-Violet,Violet,7,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
777,Togedemaru,Togedemaru,Base,7,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
777,Togedemaru,Togedemaru-Totem,Totem,7,hidden_internal_form,context-dependent,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
778,Mimikyu,Mimikyu,Disguised,7,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
778,Mimikyu,Mimikyu-Busted,Busted,7,battle_only_form,battle/temporary,,,Disguise,,,Mimikyu,ability=Disguise,see generation research / battle-state rules,
778,Mimikyu,Mimikyu-Totem,Totem,7,hidden_internal_form,context-dependent,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
778,Mimikyu,Mimikyu-Busted-Totem,Busted-Totem,7,hidden_internal_form,context-dependent,,,Disguise,,,Mimikyu-Totem,ability=Disguise,see generation research / battle-state rules,
780,Drampa,Drampa,Base,7,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
780,Drampa,Drampa-Mega,Mega,9,battle_transformation,battle/temporary,Drampanite,,,,,,item=Drampanite,see generation research / battle-state rules,
784,Kommo-o,Kommo-o,Base,7,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
784,Kommo-o,Kommo-o-Totem,Totem,7,hidden_internal_form,context-dependent,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
800,Necrozma,Necrozma,Base,7,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
800,Necrozma,Necrozma-Dusk-Mane,Dusk-Mane,7,persistent_identity,persistent/derived,,,,,Necrozma,,changesFrom=Necrozma,see generation research / battle-state rules,
800,Necrozma,Necrozma-Dawn-Wings,Dawn-Wings,7,persistent_identity,persistent/derived,,,,,Necrozma,,changesFrom=Necrozma,see generation research / battle-state rules,
800,Necrozma,Necrozma-Ultra,Ultra,7,held_item_derived,persistent/derived,Ultranecrozium Z,,,,,,item=Ultranecrozium Z,see generation research / battle-state rules,
801,Magearna,Magearna,Base,7,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
801,Magearna,Magearna-Original,Original,7,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
801,Magearna,Magearna-Mega,Mega,9,battle_transformation,battle/temporary,Magearnite,,,,,,item=Magearnite,see generation research / battle-state rules,
801,Magearna,Magearna-Original-Mega,Original-Mega,9,battle_transformation,battle/temporary,Magearnite,,,,,Magearna-Original,item=Magearnite,see generation research / battle-state rules,
807,Zeraora,Zeraora,Base,7,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
807,Zeraora,Zeraora-Mega,Mega,9,battle_transformation,battle/temporary,Zeraorite,,,,,,item=Zeraorite,see generation research / battle-state rules,
809,Melmetal,Melmetal,Base,7,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
809,Melmetal,Melmetal-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Melmetal,,changesFrom=Melmetal,see generation research / battle-state rules,
812,Rillaboom,Rillaboom,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
812,Rillaboom,Rillaboom-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Rillaboom,,changesFrom=Rillaboom,see generation research / battle-state rules,
815,Cinderace,Cinderace,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
815,Cinderace,Cinderace-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Cinderace,,changesFrom=Cinderace,see generation research / battle-state rules,
818,Inteleon,Inteleon,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
818,Inteleon,Inteleon-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Inteleon,,changesFrom=Inteleon,see generation research / battle-state rules,
823,Corviknight,Corviknight,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
823,Corviknight,Corviknight-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Corviknight,,changesFrom=Corviknight,see generation research / battle-state rules,
826,Orbeetle,Orbeetle,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
826,Orbeetle,Orbeetle-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Orbeetle,,changesFrom=Orbeetle,see generation research / battle-state rules,
834,Drednaw,Drednaw,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
834,Drednaw,Drednaw-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Drednaw,,changesFrom=Drednaw,see generation research / battle-state rules,
839,Coalossal,Coalossal,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
839,Coalossal,Coalossal-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Coalossal,,changesFrom=Coalossal,see generation research / battle-state rules,
841,Flapple,Flapple,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
841,Flapple,Flapple-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Flapple,,changesFrom=Flapple,see generation research / battle-state rules,
842,Appletun,Appletun,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
842,Appletun,Appletun-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Appletun,,changesFrom=Appletun,see generation research / battle-state rules,
844,Sandaconda,Sandaconda,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
844,Sandaconda,Sandaconda-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Sandaconda,,changesFrom=Sandaconda,see generation research / battle-state rules,
845,Cramorant,Cramorant,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
845,Cramorant,Cramorant-Gulping,Gulping,8,battle_only_form,battle/temporary,,,Gulp Missile,,,Cramorant,ability=Gulp Missile,see generation research / battle-state rules,
845,Cramorant,Cramorant-Gorging,Gorging,8,battle_only_form,battle/temporary,,,Gulp Missile,,,Cramorant,ability=Gulp Missile,see generation research / battle-state rules,
849,Toxtricity,Toxtricity,Amped,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
849,Toxtricity,Toxtricity-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Toxtricity,,changesFrom=Toxtricity,see generation research / battle-state rules,
849,Toxtricity,Toxtricity-Low-Key-Gmax,Low-Key-Gmax,8,battle_transformation,battle/temporary,,,,,Toxtricity-Low-Key,Toxtricity-Low-Key,changesFrom=Toxtricity-Low-Key,see generation research / battle-state rules,
849,Toxtricity,Toxtricity-Low-Key,Low-Key,8,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
851,Centiskorch,Centiskorch,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
851,Centiskorch,Centiskorch-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Centiskorch,,changesFrom=Centiskorch,see generation research / battle-state rules,
854,Sinistea,Sinistea,Phony,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
854,Sinistea,Sinistea-Antique,Antique,8,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
855,Polteageist,Polteageist,Phony,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
855,Polteageist,Polteageist-Antique,Antique,8,persistent_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
858,Hatterene,Hatterene,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
858,Hatterene,Hatterene-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Hatterene,,changesFrom=Hatterene,see generation research / battle-state rules,
861,Grimmsnarl,Grimmsnarl,Base,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
861,Grimmsnarl,Grimmsnarl-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Grimmsnarl,,changesFrom=Grimmsnarl,see generation research / battle-state rules,
869,Alcremie,Alcremie,Vanilla-Cream,8,base_form,base,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
869,Alcremie,Alcremie-Gmax,Gmax,8,battle_transformation,battle/temporary,,,,,Alcremie,,changesFrom=Alcremie,see generation research / battle-state rules,
869,Alcremie,Alcremie-Vanilla-Cream-Berry-Sweet,Vanilla-Cream + Berry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Vanilla-Cream-Clover-Sweet,Vanilla-Cream + Clover Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Vanilla-Cream-Flower-Sweet,Vanilla-Cream + Flower Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Vanilla-Cream-Love-Sweet,Vanilla-Cream + Love Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Vanilla-Cream-Ribbon-Sweet,Vanilla-Cream + Ribbon Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Vanilla-Cream-Star-Sweet,Vanilla-Cream + Star Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Vanilla-Cream-Strawberry-Sweet,Vanilla-Cream + Strawberry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Cream,Ruby-Cream,8,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
869,Alcremie,Alcremie-Ruby-Cream-Berry-Sweet,Ruby-Cream + Berry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Cream-Clover-Sweet,Ruby-Cream + Clover Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Cream-Flower-Sweet,Ruby-Cream + Flower Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Cream-Love-Sweet,Ruby-Cream + Love Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Cream-Ribbon-Sweet,Ruby-Cream + Ribbon Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Cream-Star-Sweet,Ruby-Cream + Star Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Cream-Strawberry-Sweet,Ruby-Cream + Strawberry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Matcha-Cream,Matcha-Cream,8,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
869,Alcremie,Alcremie-Matcha-Cream-Berry-Sweet,Matcha-Cream + Berry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Matcha-Cream-Clover-Sweet,Matcha-Cream + Clover Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Matcha-Cream-Flower-Sweet,Matcha-Cream + Flower Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Matcha-Cream-Love-Sweet,Matcha-Cream + Love Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Matcha-Cream-Ribbon-Sweet,Matcha-Cream + Ribbon Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Matcha-Cream-Star-Sweet,Matcha-Cream + Star Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Matcha-Cream-Strawberry-Sweet,Matcha-Cream + Strawberry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Mint-Cream,Mint-Cream,8,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
869,Alcremie,Alcremie-Mint-Cream-Berry-Sweet,Mint-Cream + Berry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Mint-Cream-Clover-Sweet,Mint-Cream + Clover Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Mint-Cream-Flower-Sweet,Mint-Cream + Flower Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Mint-Cream-Love-Sweet,Mint-Cream + Love Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Mint-Cream-Ribbon-Sweet,Mint-Cream + Ribbon Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Mint-Cream-Star-Sweet,Mint-Cream + Star Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Mint-Cream-Strawberry-Sweet,Mint-Cream + Strawberry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Lemon-Cream,Lemon-Cream,8,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
869,Alcremie,Alcremie-Lemon-Cream-Berry-Sweet,Lemon-Cream + Berry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Lemon-Cream-Clover-Sweet,Lemon-Cream + Clover Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Lemon-Cream-Flower-Sweet,Lemon-Cream + Flower Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Lemon-Cream-Love-Sweet,Lemon-Cream + Love Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Lemon-Cream-Ribbon-Sweet,Lemon-Cream + Ribbon Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Lemon-Cream-Star-Sweet,Lemon-Cream + Star Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Lemon-Cream-Strawberry-Sweet,Lemon-Cream + Strawberry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Salted-Cream,Salted-Cream,8,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
869,Alcremie,Alcremie-Salted-Cream-Berry-Sweet,Salted-Cream + Berry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Salted-Cream-Clover-Sweet,Salted-Cream + Clover Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Salted-Cream-Flower-Sweet,Salted-Cream + Flower Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Salted-Cream-Love-Sweet,Salted-Cream + Love Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Salted-Cream-Ribbon-Sweet,Salted-Cream + Ribbon Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Salted-Cream-Star-Sweet,Salted-Cream + Star Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Salted-Cream-Strawberry-Sweet,Salted-Cream + Strawberry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Swirl,Ruby-Swirl,8,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
869,Alcremie,Alcremie-Ruby-Swirl-Berry-Sweet,Ruby-Swirl + Berry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Swirl-Clover-Sweet,Ruby-Swirl + Clover Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Swirl-Flower-Sweet,Ruby-Swirl + Flower Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Swirl-Love-Sweet,Ruby-Swirl + Love Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Swirl-Ribbon-Sweet,Ruby-Swirl + Ribbon Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Swirl-Star-Sweet,Ruby-Swirl + Star Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Ruby-Swirl-Strawberry-Sweet,Ruby-Swirl + Strawberry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Caramel-Swirl,Caramel-Swirl,8,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
869,Alcremie,Alcremie-Caramel-Swirl-Berry-Sweet,Caramel-Swirl + Berry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Caramel-Swirl-Clover-Sweet,Caramel-Swirl + Clover Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Caramel-Swirl-Flower-Sweet,Caramel-Swirl + Flower Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Caramel-Swirl-Love-Sweet,Caramel-Swirl + Love Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Caramel-Swirl-Ribbon-Sweet,Caramel-Swirl + Ribbon Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Caramel-Swirl-Star-Sweet,Caramel-Swirl + Star Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Caramel-Swirl-Strawberry-Sweet,Caramel-Swirl + Strawberry Sweet,8,multi_parameter_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,Alcremie-Rainbow-Swirl,Rainbow-Swirl,8,cosmetic_identity,persistent/derived,,,,,,,see generation research / internal form rules,see generation research / battle-state rules,
