path,git_blob_sha,size_bytes,domain,action,priority,reason,source_commit
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_82.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_899.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_900-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_900.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_901.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_902-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_902.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_903.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_904.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_905-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_905.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_92.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_93.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_94.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_95.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Legends Arceus Sprites/c_egg.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/alpha_alt.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/alpha.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/dyna.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/helditem.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/locked.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/party1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/party2.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/party3.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/party4.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/party5.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/party6.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/rare_icon_2.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/rare_icon_alt_2.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/rare_icon_alt.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/rare_icon.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/starter.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Pokemon Sprite Overlays/team.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Status/sickburn.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Status/sickfaint.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Status/sickfrostbite.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Status/sickparalyze.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Status/sickpoison.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Status/sicksleep.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Status/sicktoxic.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/valid.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/warn.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Util/ContestColor.cs,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Util/SpriteName.cs,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Util/SpriteUtil.cs,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Util/StatusColor.cs,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Util/TypeColor.cs,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing/ColorUtil.cs,,,drawing,reference_only,low,"rendering/UI assets, not core game parameter source",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing/ImageUtil.cs,,,drawing,reference_only,low,"rendering/UI assets, not core game parameter source",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing/PKHeX.Drawing.csproj,,,drawing,reference_only,low,"rendering/UI assets, not core game parameter source",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/EntitySearchControl.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/EntitySearchControl.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/EntitySearchControl.resx,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Misc/RenderedString.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/BallBrowser.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/BallBrowser.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/CatchRate.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/CatchRate.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/ContestStat.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/ContestStat.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/ContextMenuPKM.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/ContextMenuPKM.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/DrawConfig.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/EditPK1.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/EditPK2.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/EditPK3.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/EditPK4.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/EditPK5.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/EditPK6.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/EditPK7.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/EditPK8.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/EditPK9.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/EntityInstructionBuilder.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/EntityInstructionBuilder.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/ExperienceBar.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/ExperienceBar.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/FormArgumentEditor.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/FormArgumentEditor.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/GenderToggle.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/GenderToggle.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/IMainEditor.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/LoadSave.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/MoveChoice.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/MoveChoice.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/MoveDisplayState.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/PKMEditor.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/PKMEditor.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/PKMEditor.resx,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/SelectablePictureBox.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/ShinyLeaf.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/ShinyLeaf.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/ShinyLeaf.resx,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/SizeCP.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/SizeCP.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/StatEditor.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/StatEditor.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/StatusBrowser.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/StatusBrowser.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/StatusConditionView.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/StatusConditionView.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/TrainerID.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/TrainerID.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/TrainerSID.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/TrainerSID.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/TrainerTID.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/TrainerTID.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/PKM Editor/VerticalTabControl.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/SAV Editor/BitmapAnimator.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/SAV Editor/BoxEditor.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/SAV Editor/BoxEditor.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/SAV Editor/BoxMenuStrip.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/SAV Editor/ContextMenuSAV.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/SAV Editor/ContextMenuSAV.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/SAV Editor/PartyEditor.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/SAV Editor/PartyEditor.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/SAV Editor/SAVEditor.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/SAV Editor/SAVEditor.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/SAV Editor/SAVEditor.resx,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/SAV Editor/SlotChangeManager.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/BitmapCursor.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/CryPlayer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/DoubleBufferedDataGridView.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/DragManager.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/DropModifier.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/PokeGrid.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/PokeGrid.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/PokePreview.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/PokePreview.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/SlotChangeInfo.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/SlotHoverHandler.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/SlotList.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/SlotList.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/SlotTrackerImage.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/SlotUtil.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Controls/Slots/SummaryPreviewer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/MainWindow/Main.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/MainWindow/Main.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/MainWindow/Main.resx,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Misc/About.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.WinForms/Misc/About.Designer.cs,,,ui,reference_only,low,desktop UI; not needed for ROM engine/data import,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
