category,resource_index,index_semantics,japanese,korean,english,source_ja,source_ko,source_en,source_commit
items,2070,global_item_text_index_verify_per_game,ヒドイデのトゲ,시마사리의가시,Mareanie Spike,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2071,global_item_text_index_verify_per_game,ドロバンコのどろ,머드나기의진흙,Mudbray Mud,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2072,global_item_text_index_verify_per_game,カリキリのはっぱ,짜랑랑의잎,Fomantis Leaf,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2073,global_item_text_index_verify_per_game,ヤトウモリのガス,야도뇽의가스,Salandit Gas,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2074,global_item_text_index_verify_per_game,アマカジのあせ,달콤아의땀,Bounsweet Sweat,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2075,global_item_text_index_verify_per_game,ヤレユータンのけ,하랑우탄의털,Oranguru Fur,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2076,global_item_text_index_verify_per_game,ナゲツケサルのけ,내던숭이의털,Passimian Fur,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2077,global_item_text_index_verify_per_game,スナバァのすな,모래꿍의모래,Sandygast Sand,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2078,global_item_text_index_verify_per_game,ネッコアラのツメ,자말라의발톱,Komala Claw,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2079,global_item_text_index_verify_per_game,ミミッキュのきれはし,따라큐의천조각,Mimikyu Scrap,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2080,global_item_text_index_verify_per_game,ハギギシリのは,치갈기의이빨,Bruxish Tooth,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2081,global_item_text_index_verify_per_game,カムカメのツメ,깨물부기의발톱,Chewtle Claw,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2082,global_item_text_index_verify_per_game,ホシガリスのけ,탐리스의털,Skwovet Fur,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2083,global_item_text_index_verify_per_game,サシカマスのウロコ,찌로꼬치의비늘,Arrokuda Scales,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2084,global_item_text_index_verify_per_game,ココガラのはね,파라꼬의깃털,Rookidee Feather,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2085,global_item_text_index_verify_per_game,エレズンのでんき,일레즌의전기,Toxel Sparks,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2086,global_item_text_index_verify_per_game,タイレーツのあせ,대여르의땀,Falinks Sweat,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2087,global_item_text_index_verify_per_game,ゾウドウのさび,끼리동의녹,Cufant Tarnish,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2088,global_item_text_index_verify_per_game,タンドンのせきたん,탄동의석탄,Rolycoly Coal,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2089,global_item_text_index_verify_per_game,スナヘビのすな,모래뱀의모래,Silicobra Sand,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2090,global_item_text_index_verify_per_game,イエッサンのけ,에써르의털,Indeedee Fur,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2091,global_item_text_index_verify_per_game,バチンウニのはり,찌르성게의가시,Pincurchin Spines,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2092,global_item_text_index_verify_per_game,ユキハミのいと,누니머기의실,Snom Thread,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2093,global_item_text_index_verify_per_game,ベロバーのけ,메롱꿍의털,Impidimp Hair,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2094,global_item_text_index_verify_per_game,カジッチュのかじゅう,과사삭벌레의과즙,Applin Juice,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2095,global_item_text_index_verify_per_game,ヤバチャのかけら,데인차의조각,Sinistea Chip,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2096,global_item_text_index_verify_per_game,ミブリムのおとしもの,몸지브림의유실물,Hatenna Dust,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2097,global_item_text_index_verify_per_game,イシヘンジンのいわ,돌헨진의바위,Stonjourner Stone,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2098,global_item_text_index_verify_per_game,コオリッポのうもう,빙큐보의솜털,Eiscue Down,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2099,global_item_text_index_verify_per_game,ドラメシヤのこな,드라꼰의가루,Dreepy Powder,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2100,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2101,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2102,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2103,global_item_text_index_verify_per_game,グルトンのけ,맛보돈의털,Lechonk Hair,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2104,global_item_text_index_verify_per_game,タマンチュラのいと,타랜툴라의실,Tarountula Thread,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2105,global_item_text_index_verify_per_game,マメバッタのツメ,콩알뚜기의발톱,Nymble Claw,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2106,global_item_text_index_verify_per_game,シガロコのどろ,구르데의진흙,Rellor Mud,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2107,global_item_text_index_verify_per_game,ボチのろう,망망이의촛농,Greavard Wax,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2108,global_item_text_index_verify_per_game,ヒラヒナのうもう,하느라기의솜털,Flittle Down,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2109,global_item_text_index_verify_per_game,ウミディグダのすな,바다그다의모래,Wiglett Sand,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2110,global_item_text_index_verify_per_game,ヘイラッシャのヒゲ,어써러셔의수염,Dondozo Whisker,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2111,global_item_text_index_verify_per_game,ミガルーサのきりみ,가비루사의토막,Veluza Fillet,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2112,global_item_text_index_verify_per_game,ナミイルカのねんえき,맨돌핀의점액,Finizen Mucus,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2113,global_item_text_index_verify_per_game,ミニーブのオイル,미니브의오일,Smoliv Oil,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2114,global_item_text_index_verify_per_game,カプサイジのたね,캡싸이의씨앗,Capsakid Seed,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2115,global_item_text_index_verify_per_game,ズピカのねんえき,빈나두의점액,Tadbulb Mucus,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2116,global_item_text_index_verify_per_game,ブロロンのガス,부르롱의가스,Varoom Fume,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2117,global_item_text_index_verify_per_game,ミミズズのさび,꿈트렁의녹,Orthworm Tarnish,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2118,global_item_text_index_verify_per_game,ワッカネズミのけ,두리쥐의털,Tandemaus Fur,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2119,global_item_text_index_verify_per_game,アルクジラのあぶら,터벅고래의기름,Cetoddle Grease,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2120,global_item_text_index_verify_per_game,セビエのウロコ,드니차의비늘,Frigibax Scales,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2121,global_item_text_index_verify_per_game,シャリタツのウロコ,싸리용의비늘,Tatsugiri Scales,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2122,global_item_text_index_verify_per_game,モトトカゲのウロコ,모토마의비늘,Cyclizar Scales,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2123,global_item_text_index_verify_per_game,パモのけ,빠모의털,Pawmi Fur,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2124,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2125,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2126,global_item_text_index_verify_per_game,カイデンのはね,찌리비의깃털,Wattrel Feather,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2127,global_item_text_index_verify_per_game,オトシドリのはね,떨구새의깃털,Bombirdier Feather,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2128,global_item_text_index_verify_per_game,イキリンコのはね,시비꼬의깃털,Squawkabilly Feather,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2129,global_item_text_index_verify_per_game,カラミンゴのうもう,꼬이밍고의솜털,Flamigo Down,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2130,global_item_text_index_verify_per_game,ガケガニのハサミ,절벼게의집게,Klawf Claw,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2131,global_item_text_index_verify_per_game,コジオのしお,베베솔트의소금,Nacli Salt,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2132,global_item_text_index_verify_per_game,キラーメのけっしょう,초롱순의결정,Glimmet Crystal,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2133,global_item_text_index_verify_per_game,シルシュルーのインク,땃쭈르의잉크,Shroodle Ink,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2134,global_item_text_index_verify_per_game,パピモッチのけ,쫀도기의털,Fidough Fur,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2135,global_item_text_index_verify_per_game,オラチフのキバ,오라티프의이빨,Maschiff Fang,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2136,global_item_text_index_verify_per_game,アノクサのえだ,그푸리의가지,Bramblin Twig,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2137,global_item_text_index_verify_per_game,コレクレーのコイン,모으령의코인,Gimmighoul Coin,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2138,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2139,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2140,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2141,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2142,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2143,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2144,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2145,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2146,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2147,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2148,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2149,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2150,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2151,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2152,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2153,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2154,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2155,global_item_text_index_verify_per_game,,,,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2156,global_item_text_index_verify_per_game,カヌチャンのけ,어리짱의털,Tinkatink Hair,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2157,global_item_text_index_verify_per_game,カルボウのすす,카르본의검댕,Charcadet Soot,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2158,global_item_text_index_verify_per_game,ノノクラゲのヒラヒラ,들눈해의갓,Toedscool Flaps,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,2159,global_item_text_index_verify_per_game,ウパーのねんえき,우파의점액,Wooper Slime,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
